regime,unit_id,phase,R_final,recovery_slope,structure_value,structure_kind,structure_available,optical_source,label_method,label_confidence
afforestation,SAIH_AFF_r01c42,stable_restoration,1.0374,5e-05,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c43,stable_restoration,1.0272,0.00798,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c44,stable_restoration,1.0322,0.00409,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c45,stable_restoration,0.9455,0.01162,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c46,early_restoration,0.5407,0.01419,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c47,stable_restoration,0.8841,0.03665,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c48,stable_restoration,0.9212,0.02943,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c49,stable_restoration,1.0174,0.01332,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c50,stable_restoration,1.019,0.00598,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c51,stable_restoration,0.9046,0.00526,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c52,stable_restoration,0.9728,0.00438,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c53,stable_restoration,0.7777,0.00528,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c54,stable_restoration,0.7965,0.00959,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c56,stable_restoration,0.8589,-0.00325,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r01c57,early_restoration,0.4406,0.0029,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c19,early_restoration,0.4012,0.00462,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c34,degraded,0.2804,0.00604,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c35,degraded,0.2142,0.00579,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c36,degraded,0.1945,0.00622,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c37,degraded,0.305,0.00953,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c38,stable_restoration,0.6999,0.01281,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c39,stable_restoration,0.8835,0.00712,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c40,early_restoration,0.5367,0.0039,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c41,stable_restoration,0.8366,0.01002,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c42,stable_restoration,1.0374,0.00784,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c43,stable_restoration,1.0374,0.0022,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c44,stable_restoration,1.03,0.0027,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c45,stable_restoration,1.0369,0.01087,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c46,stable_restoration,0.7261,0.01905,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c47,early_restoration,0.412,0.01166,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c48,stable_restoration,0.9705,0.0039,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c49,stable_restoration,0.9235,0.00057,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c50,stable_restoration,0.9157,0.00199,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c51,stable_restoration,0.979,0.00122,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c52,stable_restoration,0.7702,0.00806,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c53,stable_restoration,0.8429,0.02063,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c54,degraded,0.285,0.00189,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c55,early_restoration,0.5232,0.00422,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c56,early_restoration,0.5596,0.00362,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c57,stable_restoration,0.8463,-0.00447,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c58,early_restoration,0.5241,-0.00507,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c63,stable_restoration,0.6626,0.02202,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r02c64,degraded,0.2989,0.01499,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c20,degraded,0.2501,0.00224,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c35,degraded,0.2636,0.00299,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c36,degraded,0.2873,0.00787,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c37,degraded,0.2529,0.00542,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c38,early_restoration,0.6117,0.01383,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c39,stable_restoration,0.8263,0.01236,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c40,stable_restoration,0.9011,0.00764,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c41,stable_restoration,0.9173,0.00621,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c42,stable_restoration,1.0345,0.02028,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c43,stable_restoration,1.0374,0.00226,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c44,stable_restoration,1.0357,0.01163,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c45,stable_restoration,0.9269,0.0135,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c46,early_restoration,0.6255,0.00882,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c47,early_restoration,0.4629,0.00334,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c48,degraded,0.2884,0.00392,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c49,stable_restoration,0.8469,0.00938,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c50,stable_restoration,0.9248,0.0006,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c51,stable_restoration,0.9281,0.00565,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c52,early_restoration,0.5516,0.01475,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c53,early_restoration,0.5259,0.02652,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c54,early_restoration,0.3519,0.0029,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c55,early_restoration,0.5423,0.00348,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c56,early_restoration,0.5224,0.01224,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c57,early_restoration,0.5762,0.01129,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c58,early_restoration,0.4858,0.00844,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r03c63,degraded,0.1894,0.0098,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c20,early_restoration,0.4593,0.00124,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c21,early_restoration,0.4624,0.00194,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c32,early_restoration,0.3319,0.00691,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c35,degraded,0.3269,0.01334,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c36,early_restoration,0.6529,0.01961,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c37,early_restoration,0.6546,0.00968,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c38,early_restoration,0.5425,0.01135,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c39,stable_restoration,0.824,0.01947,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c40,stable_restoration,0.7492,0.00953,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c41,early_restoration,0.5602,0.0097,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c42,stable_restoration,1.0083,0.00453,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c43,stable_restoration,1.03,0.01621,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c44,stable_restoration,0.9516,0.02502,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c45,stable_restoration,0.7469,0.01295,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c46,early_restoration,0.5361,0.00724,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c47,stable_restoration,0.9779,0.00232,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c48,early_restoration,0.6409,0.00215,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c49,stable_restoration,0.6953,0.00945,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c50,stable_restoration,0.8675,0.00465,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c51,early_restoration,0.6134,0.00587,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c52,degraded,0.2695,0.00219,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c53,degraded,0.3032,0.00368,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c55,early_restoration,0.332,0.0058,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c56,degraded,0.2289,0.00586,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c57,early_restoration,0.4618,0.01104,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c58,early_restoration,0.4172,0.01795,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c63,degraded,0.1436,0.00658,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r04c64,degraded,0.231,0.01169,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c15,degraded,0.2513,0.00146,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c19,degraded,0.2861,0.00102,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c20,early_restoration,0.4497,0.00276,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c21,early_restoration,0.4378,0.00304,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c33,stable_restoration,0.6717,0.00813,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c36,early_restoration,0.3348,0.01096,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c37,stable_restoration,0.7422,0.01199,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c38,stable_restoration,0.757,0.01089,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c39,early_restoration,0.515,0.0164,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c40,stable_restoration,0.8221,0.01612,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c41,stable_restoration,0.7668,0.00848,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c42,stable_restoration,0.8572,0.01746,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c43,stable_restoration,1.0215,0.0201,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c44,stable_restoration,0.9293,0.0219,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c46,early_restoration,0.5871,0.00232,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c47,stable_restoration,0.9551,0.00017,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c48,stable_restoration,0.7604,0.00321,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c49,stable_restoration,0.8709,0.01137,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c50,stable_restoration,0.7901,0.0039,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c51,stable_restoration,0.7622,0.00156,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c52,early_restoration,0.5859,0.00437,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c53,early_restoration,0.3794,0.00511,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c55,degraded,0.1683,0.00574,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c57,early_restoration,0.5493,0.0054,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c61,degraded,0.3004,0.01222,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c62,early_restoration,0.3742,0.0177,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c63,stable_restoration,0.9087,0.04038,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r05c64,degraded,0.1996,0.00752,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c07,degraded,0.2151,0.00172,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c19,early_restoration,0.4223,0.004,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c20,early_restoration,0.362,0.00679,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c21,degraded,0.2886,0.00555,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c22,early_restoration,0.522,0.00734,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c33,degraded,0.2078,0.00393,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c34,early_restoration,0.3984,0.00457,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c35,degraded,0.3167,0.00938,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c36,early_restoration,0.6491,0.01375,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c37,early_restoration,0.4837,0.01086,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c38,stable_restoration,0.7361,0.00673,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c39,stable_restoration,0.9131,0.00418,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c40,stable_restoration,0.8835,0.01242,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c41,stable_restoration,0.8748,0.01024,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c42,stable_restoration,0.9115,0.01967,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c43,stable_restoration,0.8519,0.02478,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c44,early_restoration,0.6586,0.01479,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c45,stable_restoration,0.8709,0.00761,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c46,stable_restoration,0.7945,0.00662,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c47,stable_restoration,0.9739,-0.00148,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c48,early_restoration,0.6374,0.00367,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c49,stable_restoration,0.8814,0.01298,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c50,stable_restoration,1.0107,0.0019,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c51,stable_restoration,1.0095,0.00364,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c52,stable_restoration,0.9087,0.00406,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c53,stable_restoration,1.0073,0.00235,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c54,stable_restoration,0.7956,0.00867,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c57,early_restoration,0.39,0.0018,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c58,early_restoration,0.3643,7e-05,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r06c63,stable_restoration,0.7767,0.04224,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c08,early_restoration,0.3393,0.00611,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c18,early_restoration,0.3364,0.00235,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c19,early_restoration,0.5505,0.00559,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c20,degraded,0.2372,0.00516,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c32,degraded,0.2689,0.00288,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c34,early_restoration,0.4412,0.00536,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c35,early_restoration,0.4217,0.00746,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c36,early_restoration,0.5007,0.00753,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c37,stable_restoration,0.8892,0.00795,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r07c38,stable_restoration,0.9424,0.00927,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
